capture_mode	event_kind	symbol	timeframe	tick_time	bar_open	shift	original_b0	original_b1	original_b2	original_b3	translated_b0	translated_b1	translated_b2	translated_b3	v2_legacy_b0	v2_legacy_b1	v2_legacy_b2	v2_legacy_b3	v2_lifecycle	v2_geometry_known	v2_interaction_eligible	v2_location	v2_grammar_event	bars_calculated_original	bars_calculated_translated	bars_calculated_v2
0	CURRENT_OPEN	US30	PERIOD_M5	1704177600	1704177600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69944	69944	69944
0	COMPLETED_BAR	US30	PERIOD_M5	1704177900	1704177600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69945	69945	69945
0	CURRENT_OPEN	US30	PERIOD_M5	1704177900	1704177900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69945	69945	69945
0	COMPLETED_BAR	US30	PERIOD_M5	1704178260	1704177900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69946	69946	69946
0	CURRENT_OPEN	US30	PERIOD_M5	1704178260	1704178200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69946	69946	69946
0	COMPLETED_BAR	US30	PERIOD_M5	1704178500	1704178200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69947	69947	69947
0	CURRENT_OPEN	US30	PERIOD_M5	1704178500	1704178500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69947	69947	69947
0	COMPLETED_BAR	US30	PERIOD_M5	1704178800	1704178500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69948	69948	69948
0	CURRENT_OPEN	US30	PERIOD_M5	1704178800	1704178800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69948	69948	69948
0	COMPLETED_BAR	US30	PERIOD_M5	1704179100	1704178800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69949	69949	69949
0	CURRENT_OPEN	US30	PERIOD_M5	1704179100	1704179100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69949	69949	69949
0	COMPLETED_BAR	US30	PERIOD_M5	1704179400	1704179100	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69950	69950	69950
0	CURRENT_OPEN	US30	PERIOD_M5	1704179400	1704179400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69950	69950	69950
0	COMPLETED_BAR	US30	PERIOD_M5	1704179700	1704179400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69951	69951	69951
0	CURRENT_OPEN	US30	PERIOD_M5	1704179700	1704179700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69951	69951	69951
0	COMPLETED_BAR	US30	PERIOD_M5	1704180000	1704179700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69952	69952	69952
0	CURRENT_OPEN	US30	PERIOD_M5	1704180000	1704180000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69952	69952	69952
0	COMPLETED_BAR	US30	PERIOD_M5	1704180300	1704180000	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69953	69953	69953
0	CURRENT_OPEN	US30	PERIOD_M5	1704180300	1704180300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69953	69953	69953
0	COMPLETED_BAR	US30	PERIOD_M5	1704180600	1704180300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69954	69954	69954
0	CURRENT_OPEN	US30	PERIOD_M5	1704180600	1704180600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69954	69954	69954
0	COMPLETED_BAR	US30	PERIOD_M5	1704180900	1704180600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69955	69955	69955
0	CURRENT_OPEN	US30	PERIOD_M5	1704180900	1704180900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69955	69955	69955
0	COMPLETED_BAR	US30	PERIOD_M5	1704181200	1704180900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69956	69956	69956
0	CURRENT_OPEN	US30	PERIOD_M5	1704181200	1704181200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69956	69956	69956
0	COMPLETED_BAR	US30	PERIOD_M5	1704181500	1704181200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69957	69957	69957
0	CURRENT_OPEN	US30	PERIOD_M5	1704181500	1704181500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69957	69957	69957
0	COMPLETED_BAR	US30	PERIOD_M5	1704181800	1704181500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69958	69958	69958
0	CURRENT_OPEN	US30	PERIOD_M5	1704181800	1704181800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69958	69958	69958
0	COMPLETED_BAR	US30	PERIOD_M5	1704182100	1704181800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69959	69959	69959
0	CURRENT_OPEN	US30	PERIOD_M5	1704182100	1704182100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69959	69959	69959
0	COMPLETED_BAR	US30	PERIOD_M5	1704182400	1704182100	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69960	69960	69960
0	CURRENT_OPEN	US30	PERIOD_M5	1704182400	1704182400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69960	69960	69960
0	COMPLETED_BAR	US30	PERIOD_M5	1704182700	1704182400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69961	69961	69961
0	CURRENT_OPEN	US30	PERIOD_M5	1704182700	1704182700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69961	69961	69961
0	COMPLETED_BAR	US30	PERIOD_M5	1704183000	1704182700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69962	69962	69962
0	CURRENT_OPEN	US30	PERIOD_M5	1704183000	1704183000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69962	69962	69962
0	COMPLETED_BAR	US30	PERIOD_M5	1704183300	1704183000	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69963	69963	69963
0	CURRENT_OPEN	US30	PERIOD_M5	1704183300	1704183300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69963	69963	69963
0	COMPLETED_BAR	US30	PERIOD_M5	1704183600	1704183300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69964	69964	69964
0	CURRENT_OPEN	US30	PERIOD_M5	1704183600	1704183600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69964	69964	69964
0	COMPLETED_BAR	US30	PERIOD_M5	1704183900	1704183600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69965	69965	69965
0	CURRENT_OPEN	US30	PERIOD_M5	1704183900	1704183900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69965	69965	69965
0	COMPLETED_BAR	US30	PERIOD_M5	1704184200	1704183900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69966	69966	69966
0	CURRENT_OPEN	US30	PERIOD_M5	1704184200	1704184200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69966	69966	69966
0	COMPLETED_BAR	US30	PERIOD_M5	1704184500	1704184200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69967	69967	69967
0	CURRENT_OPEN	US30	PERIOD_M5	1704184500	1704184500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69967	69967	69967
0	COMPLETED_BAR	US30	PERIOD_M5	1704184800	1704184500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69968	69968	69968
0	CURRENT_OPEN	US30	PERIOD_M5	1704184800	1704184800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69968	69968	69968
0	COMPLETED_BAR	US30	PERIOD_M5	1704185100	1704184800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69969	69969	69969
0	CURRENT_OPEN	US30	PERIOD_M5	1704185100	1704185100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69969	69969	69969
0	COMPLETED_BAR	US30	PERIOD_M5	1704185400	1704185100	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69970	69970	69970
0	CURRENT_OPEN	US30	PERIOD_M5	1704185400	1704185400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69970	69970	69970
0	COMPLETED_BAR	US30	PERIOD_M5	1704185700	1704185400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69971	69971	69971
0	CURRENT_OPEN	US30	PERIOD_M5	1704185700	1704185700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69971	69971	69971
0	COMPLETED_BAR	US30	PERIOD_M5	1704186000	1704185700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69972	69972	69972
0	CURRENT_OPEN	US30	PERIOD_M5	1704186000	1704186000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69972	69972	69972
0	COMPLETED_BAR	US30	PERIOD_M5	1704186300	1704186000	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69973	69973	69973
0	CURRENT_OPEN	US30	PERIOD_M5	1704186300	1704186300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69973	69973	69973
0	COMPLETED_BAR	US30	PERIOD_M5	1704186600	1704186300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69974	69974	69974
0	CURRENT_OPEN	US30	PERIOD_M5	1704186600	1704186600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69974	69974	69974
0	COMPLETED_BAR	US30	PERIOD_M5	1704186900	1704186600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69975	69975	69975
0	CURRENT_OPEN	US30	PERIOD_M5	1704186900	1704186900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69975	69975	69975
0	COMPLETED_BAR	US30	PERIOD_M5	1704187200	1704186900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69976	69976	69976
0	CURRENT_OPEN	US30	PERIOD_M5	1704187200	1704187200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69976	69976	69976
0	COMPLETED_BAR	US30	PERIOD_M5	1704187500	1704187200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69977	69977	69977
0	CURRENT_OPEN	US30	PERIOD_M5	1704187500	1704187500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69977	69977	69977
0	COMPLETED_BAR	US30	PERIOD_M5	1704187800	1704187500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	69978	69978	69978
0	CURRENT_OPEN	US30	PERIOD_M5	1704187800	1704187800	0	37753.10	37753.10	NA	NA	37753.10	37753.10	NA	NA	37753.10	37753.10	NA	NA	1.00	0.00	0.00	NA	NA	69978	69978	69978
0	COMPLETED_BAR	US30	PERIOD_M5	1704188100	1704187800	1	37755.10	37751.10	NA	NA	37755.10	37751.10	NA	NA	37755.10	37751.10	NA	NA	1.00	0.00	0.00	NA	NA	69979	69979	69979
0	CURRENT_OPEN	US30	PERIOD_M5	1704188100	1704188100	0	37755.10	37751.10	37755.10	37751.10	37755.10	37751.10	37755.10	37751.10	37755.10	37751.10	37755.10	37751.10	1.00	0.00	0.00	NA	NA	69979	69979	69979
0	COMPLETED_BAR	US30	PERIOD_M5	1704188400	1704188100	1	37755.10	37746.60	37755.10	37746.60	37755.10	37746.60	37755.10	37746.60	37755.10	37746.60	37755.10	37746.60	1.00	0.00	0.00	NA	NA	69980	69980	69980
0	CURRENT_OPEN	US30	PERIOD_M5	1704188400	1704188400	0	NA	NA	37755.10	37746.60	NA	NA	37755.10	37746.60	NA	NA	37755.10	37746.60	2.00	1.00	0.00	NA	NA	69980	69980	69980
0	COMPLETED_BAR	US30	PERIOD_M5	1704188700	1704188400	1	NA	NA	37755.10	37746.60	NA	NA	37755.10	37746.60	NA	NA	37755.10	37746.60	2.00	1.00	1.00	3.00	6.00	69981	69981	69981
0	CURRENT_OPEN	US30	PERIOD_M5	1704188700	1704188700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69981	69981	69981
0	COMPLETED_BAR	US30	PERIOD_M5	1704189000	1704188700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69982	69982	69982
0	CURRENT_OPEN	US30	PERIOD_M5	1704189000	1704189000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69982	69982	69982
0	COMPLETED_BAR	US30	PERIOD_M5	1704189300	1704189000	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69983	69983	69983
0	CURRENT_OPEN	US30	PERIOD_M5	1704189300	1704189300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69983	69983	69983
0	COMPLETED_BAR	US30	PERIOD_M5	1704189600	1704189300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69984	69984	69984
0	CURRENT_OPEN	US30	PERIOD_M5	1704189600	1704189600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69984	69984	69984
0	COMPLETED_BAR	US30	PERIOD_M5	1704189900	1704189600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69985	69985	69985
0	CURRENT_OPEN	US30	PERIOD_M5	1704189900	1704189900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69985	69985	69985
0	COMPLETED_BAR	US30	PERIOD_M5	1704190200	1704189900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69986	69986	69986
0	CURRENT_OPEN	US30	PERIOD_M5	1704190200	1704190200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69986	69986	69986
0	COMPLETED_BAR	US30	PERIOD_M5	1704190500	1704190200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69987	69987	69987
0	CURRENT_OPEN	US30	PERIOD_M5	1704190500	1704190500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69987	69987	69987
0	COMPLETED_BAR	US30	PERIOD_M5	1704190800	1704190500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69988	69988	69988
0	CURRENT_OPEN	US30	PERIOD_M5	1704190800	1704190800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69988	69988	69988
0	COMPLETED_BAR	US30	PERIOD_M5	1704191100	1704190800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69989	69989	69989
0	CURRENT_OPEN	US30	PERIOD_M5	1704191100	1704191100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69989	69989	69989
0	COMPLETED_BAR	US30	PERIOD_M5	1704191400	1704191100	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69990	69990	69990
0	CURRENT_OPEN	US30	PERIOD_M5	1704191400	1704191400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69990	69990	69990
0	COMPLETED_BAR	US30	PERIOD_M5	1704191700	1704191400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69991	69991	69991
0	CURRENT_OPEN	US30	PERIOD_M5	1704191700	1704191700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69991	69991	69991
0	COMPLETED_BAR	US30	PERIOD_M5	1704192000	1704191700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69992	69992	69992
0	CURRENT_OPEN	US30	PERIOD_M5	1704192000	1704192000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69992	69992	69992
0	COMPLETED_BAR	US30	PERIOD_M5	1704192300	1704192000	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69993	69993	69993
0	CURRENT_OPEN	US30	PERIOD_M5	1704192300	1704192300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69993	69993	69993
0	COMPLETED_BAR	US30	PERIOD_M5	1704192600	1704192300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69994	69994	69994
0	CURRENT_OPEN	US30	PERIOD_M5	1704192600	1704192600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69994	69994	69994
0	COMPLETED_BAR	US30	PERIOD_M5	1704192900	1704192600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69995	69995	69995
0	CURRENT_OPEN	US30	PERIOD_M5	1704192900	1704192900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69995	69995	69995
0	COMPLETED_BAR	US30	PERIOD_M5	1704193200	1704192900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69996	69996	69996
0	CURRENT_OPEN	US30	PERIOD_M5	1704193200	1704193200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69996	69996	69996
0	COMPLETED_BAR	US30	PERIOD_M5	1704193500	1704193200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69997	69997	69997
0	CURRENT_OPEN	US30	PERIOD_M5	1704193500	1704193500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69997	69997	69997
0	COMPLETED_BAR	US30	PERIOD_M5	1704193800	1704193500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69998	69998	69998
0	CURRENT_OPEN	US30	PERIOD_M5	1704193800	1704193800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69998	69998	69998
0	COMPLETED_BAR	US30	PERIOD_M5	1704194100	1704193800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69999	69999	69999
0	CURRENT_OPEN	US30	PERIOD_M5	1704194100	1704194100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	69999	69999	69999
0	COMPLETED_BAR	US30	PERIOD_M5	1704194400	1704194100	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70000	70000	70000
0	CURRENT_OPEN	US30	PERIOD_M5	1704194400	1704194400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70000	70000	70000
0	COMPLETED_BAR	US30	PERIOD_M5	1704194700	1704194400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70001	70001	70001
0	CURRENT_OPEN	US30	PERIOD_M5	1704194700	1704194700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70001	70001	70001
0	COMPLETED_BAR	US30	PERIOD_M5	1704195000	1704194700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70002	70002	70002
0	CURRENT_OPEN	US30	PERIOD_M5	1704195000	1704195000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70002	70002	70002
0	COMPLETED_BAR	US30	PERIOD_M5	1704195300	1704195000	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70003	70003	70003
0	CURRENT_OPEN	US30	PERIOD_M5	1704195300	1704195300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70003	70003	70003
0	COMPLETED_BAR	US30	PERIOD_M5	1704195600	1704195300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70004	70004	70004
0	CURRENT_OPEN	US30	PERIOD_M5	1704195600	1704195600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70004	70004	70004
0	COMPLETED_BAR	US30	PERIOD_M5	1704195900	1704195600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70005	70005	70005
0	CURRENT_OPEN	US30	PERIOD_M5	1704195900	1704195900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70005	70005	70005
0	COMPLETED_BAR	US30	PERIOD_M5	1704196200	1704195900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70006	70006	70006
0	CURRENT_OPEN	US30	PERIOD_M5	1704196200	1704196200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70006	70006	70006
0	COMPLETED_BAR	US30	PERIOD_M5	1704196500	1704196200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70007	70007	70007
0	CURRENT_OPEN	US30	PERIOD_M5	1704196500	1704196500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70007	70007	70007
0	COMPLETED_BAR	US30	PERIOD_M5	1704196800	1704196500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70008	70008	70008
0	CURRENT_OPEN	US30	PERIOD_M5	1704196800	1704196800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70008	70008	70008
0	COMPLETED_BAR	US30	PERIOD_M5	1704197100	1704196800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70009	70009	70009
0	CURRENT_OPEN	US30	PERIOD_M5	1704197100	1704197100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70009	70009	70009
0	COMPLETED_BAR	US30	PERIOD_M5	1704197400	1704197100	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70010	70010	70010
0	CURRENT_OPEN	US30	PERIOD_M5	1704197400	1704197400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70010	70010	70010
0	COMPLETED_BAR	US30	PERIOD_M5	1704197700	1704197400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70011	70011	70011
0	CURRENT_OPEN	US30	PERIOD_M5	1704197700	1704197700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70011	70011	70011
0	COMPLETED_BAR	US30	PERIOD_M5	1704198000	1704197700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70012	70012	70012
0	CURRENT_OPEN	US30	PERIOD_M5	1704198000	1704198000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.00	1.00	0.00	NA	NA	70012	70012	70012
