capture_mode	event_kind	symbol	timeframe	tick_time	bar_open	shift	original_b0	original_b1	original_b2	original_b3	translated_b0	translated_b1	translated_b2	translated_b3	v2_legacy_b0	v2_legacy_b1	v2_legacy_b2	v2_legacy_b3	v2_lifecycle	v2_geometry_known	v2_interaction_eligible	v2_location	v2_grammar_event	bars_calculated_original	bars_calculated_translated	bars_calculated_v2
0	CURRENT_OPEN	US30	PERIOD_M1	1704170880	1704170880	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349111	349111	349111
0	COMPLETED_BAR	US30	PERIOD_M1	1704170940	1704170880	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349112	349112	349112
0	CURRENT_OPEN	US30	PERIOD_M1	1704170940	1704170940	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349112	349112	349112
0	COMPLETED_BAR	US30	PERIOD_M1	1704171000	1704170940	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349113	349113	349113
0	CURRENT_OPEN	US30	PERIOD_M1	1704171000	1704171000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349113	349113	349113
0	COMPLETED_BAR	US30	PERIOD_M1	1704171060	1704171000	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349114	349114	349114
0	CURRENT_OPEN	US30	PERIOD_M1	1704171060	1704171060	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349114	349114	349114
0	COMPLETED_BAR	US30	PERIOD_M1	1704171120	1704171060	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349115	349115	349115
0	CURRENT_OPEN	US30	PERIOD_M1	1704171120	1704171120	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349115	349115	349115
0	COMPLETED_BAR	US30	PERIOD_M1	1704171180	1704171120	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349116	349116	349116
0	CURRENT_OPEN	US30	PERIOD_M1	1704171180	1704171180	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349116	349116	349116
0	COMPLETED_BAR	US30	PERIOD_M1	1704171240	1704171180	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349117	349117	349117
0	CURRENT_OPEN	US30	PERIOD_M1	1704171240	1704171240	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349117	349117	349117
0	COMPLETED_BAR	US30	PERIOD_M1	1704171300	1704171240	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349118	349118	349118
0	CURRENT_OPEN	US30	PERIOD_M1	1704171300	1704171300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349118	349118	349118
0	COMPLETED_BAR	US30	PERIOD_M1	1704171360	1704171300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349119	349119	349119
0	CURRENT_OPEN	US30	PERIOD_M1	1704171360	1704171360	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349119	349119	349119
0	COMPLETED_BAR	US30	PERIOD_M1	1704171420	1704171360	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349120	349120	349120
0	CURRENT_OPEN	US30	PERIOD_M1	1704171420	1704171420	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349120	349120	349120
0	COMPLETED_BAR	US30	PERIOD_M1	1704171480	1704171420	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349121	349121	349121
0	CURRENT_OPEN	US30	PERIOD_M1	1704171480	1704171480	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349121	349121	349121
0	COMPLETED_BAR	US30	PERIOD_M1	1704171540	1704171480	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349122	349122	349122
0	CURRENT_OPEN	US30	PERIOD_M1	1704171540	1704171540	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349122	349122	349122
0	COMPLETED_BAR	US30	PERIOD_M1	1704171600	1704171540	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349123	349123	349123
0	CURRENT_OPEN	US30	PERIOD_M1	1704171600	1704171600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349123	349123	349123
0	COMPLETED_BAR	US30	PERIOD_M1	1704171660	1704171600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349124	349124	349124
0	CURRENT_OPEN	US30	PERIOD_M1	1704171660	1704171660	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349124	349124	349124
0	COMPLETED_BAR	US30	PERIOD_M1	1704171720	1704171660	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349125	349125	349125
0	CURRENT_OPEN	US30	PERIOD_M1	1704171720	1704171720	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349125	349125	349125
0	COMPLETED_BAR	US30	PERIOD_M1	1704171780	1704171720	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349126	349126	349126
0	CURRENT_OPEN	US30	PERIOD_M1	1704171780	1704171780	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349126	349126	349126
0	COMPLETED_BAR	US30	PERIOD_M1	1704171840	1704171780	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349127	349127	349127
0	CURRENT_OPEN	US30	PERIOD_M1	1704171840	1704171840	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349127	349127	349127
0	COMPLETED_BAR	US30	PERIOD_M1	1704171900	1704171840	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349128	349128	349128
0	CURRENT_OPEN	US30	PERIOD_M1	1704171900	1704171900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349128	349128	349128
0	COMPLETED_BAR	US30	PERIOD_M1	1704171960	1704171900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349129	349129	349129
0	CURRENT_OPEN	US30	PERIOD_M1	1704171960	1704171960	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349129	349129	349129
0	COMPLETED_BAR	US30	PERIOD_M1	1704172020	1704171960	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349130	349130	349130
0	CURRENT_OPEN	US30	PERIOD_M1	1704172020	1704172020	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349130	349130	349130
0	COMPLETED_BAR	US30	PERIOD_M1	1704172080	1704172020	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349131	349131	349131
0	CURRENT_OPEN	US30	PERIOD_M1	1704172080	1704172080	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349131	349131	349131
0	COMPLETED_BAR	US30	PERIOD_M1	1704172140	1704172080	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349132	349132	349132
0	CURRENT_OPEN	US30	PERIOD_M1	1704172140	1704172140	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349132	349132	349132
0	COMPLETED_BAR	US30	PERIOD_M1	1704172200	1704172140	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349133	349133	349133
0	CURRENT_OPEN	US30	PERIOD_M1	1704172200	1704172200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349133	349133	349133
0	COMPLETED_BAR	US30	PERIOD_M1	1704172260	1704172200	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349134	349134	349134
0	CURRENT_OPEN	US30	PERIOD_M1	1704172260	1704172260	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349134	349134	349134
0	COMPLETED_BAR	US30	PERIOD_M1	1704172320	1704172260	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349135	349135	349135
0	CURRENT_OPEN	US30	PERIOD_M1	1704172320	1704172320	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349135	349135	349135
0	COMPLETED_BAR	US30	PERIOD_M1	1704172380	1704172320	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349136	349136	349136
0	CURRENT_OPEN	US30	PERIOD_M1	1704172380	1704172380	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349136	349136	349136
0	COMPLETED_BAR	US30	PERIOD_M1	1704172440	1704172380	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349137	349137	349137
0	CURRENT_OPEN	US30	PERIOD_M1	1704172440	1704172440	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349137	349137	349137
0	COMPLETED_BAR	US30	PERIOD_M1	1704172500	1704172440	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349138	349138	349138
0	CURRENT_OPEN	US30	PERIOD_M1	1704172500	1704172500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349138	349138	349138
0	COMPLETED_BAR	US30	PERIOD_M1	1704172560	1704172500	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349139	349139	349139
0	CURRENT_OPEN	US30	PERIOD_M1	1704172560	1704172560	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349139	349139	349139
0	COMPLETED_BAR	US30	PERIOD_M1	1704172620	1704172560	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349140	349140	349140
0	CURRENT_OPEN	US30	PERIOD_M1	1704172620	1704172620	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349140	349140	349140
0	COMPLETED_BAR	US30	PERIOD_M1	1704172680	1704172620	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349141	349141	349141
0	CURRENT_OPEN	US30	PERIOD_M1	1704172680	1704172680	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349141	349141	349141
0	COMPLETED_BAR	US30	PERIOD_M1	1704172740	1704172680	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349142	349142	349142
0	CURRENT_OPEN	US30	PERIOD_M1	1704172740	1704172740	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349142	349142	349142
0	COMPLETED_BAR	US30	PERIOD_M1	1704172800	1704172740	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349143	349143	349143
0	CURRENT_OPEN	US30	PERIOD_M1	1704172800	1704172800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349143	349143	349143
0	COMPLETED_BAR	US30	PERIOD_M1	1704172860	1704172800	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349144	349144	349144
0	CURRENT_OPEN	US30	PERIOD_M1	1704172860	1704172860	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349144	349144	349144
0	COMPLETED_BAR	US30	PERIOD_M1	1704172980	1704172860	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349145	349145	349145
0	CURRENT_OPEN	US30	PERIOD_M1	1704172980	1704172980	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349145	349145	349145
0	COMPLETED_BAR	US30	PERIOD_M1	1704173040	1704172980	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349146	349146	349146
0	CURRENT_OPEN	US30	PERIOD_M1	1704173040	1704173040	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349146	349146	349146
0	COMPLETED_BAR	US30	PERIOD_M1	1704173100	1704173040	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349147	349147	349147
0	CURRENT_OPEN	US30	PERIOD_M1	1704173100	1704173100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349147	349147	349147
0	COMPLETED_BAR	US30	PERIOD_M1	1704173160	1704173100	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349148	349148	349148
0	CURRENT_OPEN	US30	PERIOD_M1	1704173160	1704173160	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349148	349148	349148
0	COMPLETED_BAR	US30	PERIOD_M1	1704173220	1704173160	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349149	349149	349149
0	CURRENT_OPEN	US30	PERIOD_M1	1704173220	1704173220	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349149	349149	349149
0	COMPLETED_BAR	US30	PERIOD_M1	1704173340	1704173220	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349150	349150	349150
0	CURRENT_OPEN	US30	PERIOD_M1	1704173340	1704173340	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349150	349150	349150
0	COMPLETED_BAR	US30	PERIOD_M1	1704173400	1704173340	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349151	349151	349151
0	CURRENT_OPEN	US30	PERIOD_M1	1704173400	1704173400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349151	349151	349151
0	COMPLETED_BAR	US30	PERIOD_M1	1704173460	1704173400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349152	349152	349152
0	CURRENT_OPEN	US30	PERIOD_M1	1704173460	1704173460	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349152	349152	349152
0	COMPLETED_BAR	US30	PERIOD_M1	1704173520	1704173460	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349153	349153	349153
0	CURRENT_OPEN	US30	PERIOD_M1	1704173520	1704173520	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349153	349153	349153
0	COMPLETED_BAR	US30	PERIOD_M1	1704173580	1704173520	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349154	349154	349154
0	CURRENT_OPEN	US30	PERIOD_M1	1704173580	1704173580	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349154	349154	349154
0	COMPLETED_BAR	US30	PERIOD_M1	1704173640	1704173580	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349155	349155	349155
0	CURRENT_OPEN	US30	PERIOD_M1	1704173640	1704173640	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349155	349155	349155
0	COMPLETED_BAR	US30	PERIOD_M1	1704173700	1704173640	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349156	349156	349156
0	CURRENT_OPEN	US30	PERIOD_M1	1704173700	1704173700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349156	349156	349156
0	COMPLETED_BAR	US30	PERIOD_M1	1704173760	1704173700	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349157	349157	349157
0	CURRENT_OPEN	US30	PERIOD_M1	1704173760	1704173760	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349157	349157	349157
0	COMPLETED_BAR	US30	PERIOD_M1	1704173820	1704173760	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349158	349158	349158
0	CURRENT_OPEN	US30	PERIOD_M1	1704173820	1704173820	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349158	349158	349158
0	COMPLETED_BAR	US30	PERIOD_M1	1704173880	1704173820	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349159	349159	349159
0	CURRENT_OPEN	US30	PERIOD_M1	1704173880	1704173880	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349159	349159	349159
0	COMPLETED_BAR	US30	PERIOD_M1	1704173940	1704173880	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349160	349160	349160
0	CURRENT_OPEN	US30	PERIOD_M1	1704173940	1704173940	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349160	349160	349160
0	COMPLETED_BAR	US30	PERIOD_M1	1704174000	1704173940	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349161	349161	349161
0	CURRENT_OPEN	US30	PERIOD_M1	1704174000	1704174000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349161	349161	349161
0	COMPLETED_BAR	US30	PERIOD_M1	1704174060	1704174000	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349162	349162	349162
0	CURRENT_OPEN	US30	PERIOD_M1	1704174060	1704174060	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349162	349162	349162
0	COMPLETED_BAR	US30	PERIOD_M1	1704174120	1704174060	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349163	349163	349163
0	CURRENT_OPEN	US30	PERIOD_M1	1704174120	1704174120	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349163	349163	349163
0	COMPLETED_BAR	US30	PERIOD_M1	1704174180	1704174120	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349164	349164	349164
0	CURRENT_OPEN	US30	PERIOD_M1	1704174180	1704174180	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349164	349164	349164
0	COMPLETED_BAR	US30	PERIOD_M1	1704174240	1704174180	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349165	349165	349165
0	CURRENT_OPEN	US30	PERIOD_M1	1704174240	1704174240	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349165	349165	349165
0	COMPLETED_BAR	US30	PERIOD_M1	1704174300	1704174240	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349166	349166	349166
0	CURRENT_OPEN	US30	PERIOD_M1	1704174300	1704174300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349166	349166	349166
0	COMPLETED_BAR	US30	PERIOD_M1	1704174360	1704174300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349167	349167	349167
0	CURRENT_OPEN	US30	PERIOD_M1	1704174360	1704174360	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349167	349167	349167
0	COMPLETED_BAR	US30	PERIOD_M1	1704174420	1704174360	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349168	349168	349168
0	CURRENT_OPEN	US30	PERIOD_M1	1704174420	1704174420	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349168	349168	349168
0	COMPLETED_BAR	US30	PERIOD_M1	1704174480	1704174420	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349169	349169	349169
0	CURRENT_OPEN	US30	PERIOD_M1	1704174480	1704174480	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349169	349169	349169
0	COMPLETED_BAR	US30	PERIOD_M1	1704174540	1704174480	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349170	349170	349170
0	CURRENT_OPEN	US30	PERIOD_M1	1704174540	1704174540	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349170	349170	349170
0	COMPLETED_BAR	US30	PERIOD_M1	1704174600	1704174540	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349171	349171	349171
0	CURRENT_OPEN	US30	PERIOD_M1	1704174600	1704174600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349171	349171	349171
0	COMPLETED_BAR	US30	PERIOD_M1	1704174660	1704174600	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349172	349172	349172
0	CURRENT_OPEN	US30	PERIOD_M1	1704174660	1704174660	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349172	349172	349172
0	COMPLETED_BAR	US30	PERIOD_M1	1704174720	1704174660	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349173	349173	349173
0	CURRENT_OPEN	US30	PERIOD_M1	1704174720	1704174720	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349173	349173	349173
0	COMPLETED_BAR	US30	PERIOD_M1	1704174780	1704174720	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349174	349174	349174
0	CURRENT_OPEN	US30	PERIOD_M1	1704174780	1704174780	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349174	349174	349174
0	COMPLETED_BAR	US30	PERIOD_M1	1704174840	1704174780	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349175	349175	349175
0	CURRENT_OPEN	US30	PERIOD_M1	1704174840	1704174840	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349175	349175	349175
0	COMPLETED_BAR	US30	PERIOD_M1	1704174930	1704174840	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349176	349176	349176
0	CURRENT_OPEN	US30	PERIOD_M1	1704174930	1704174900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349176	349176	349176
0	COMPLETED_BAR	US30	PERIOD_M1	1704174960	1704174900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349177	349177	349177
0	CURRENT_OPEN	US30	PERIOD_M1	1704174960	1704174960	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349177	349177	349177
0	COMPLETED_BAR	US30	PERIOD_M1	1704175020	1704174960	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349178	349178	349178
0	CURRENT_OPEN	US30	PERIOD_M1	1704175020	1704175020	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349178	349178	349178
0	COMPLETED_BAR	US30	PERIOD_M1	1704175080	1704175020	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349179	349179	349179
0	CURRENT_OPEN	US30	PERIOD_M1	1704175080	1704175080	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349179	349179	349179
0	COMPLETED_BAR	US30	PERIOD_M1	1704175140	1704175080	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00	0.00	0.00	NA	NA	349180	349180	349180
